id,Entity,Type,rdfs:label,has_alternative_id,has_broad_synonym,Superclass,Superclass,Superclass,adjacent_to,derives_from,guided_by,has_origin,has_part,has_part,has_part,has_part,has_part,member_of,non_functional_homolog_of,part_of,part_of,variant_of
1129,asx_turn_left_handed_type_one,Class,asx_turn_left_handed_type_one,BS:00206,,asx_turn,,,,,,,,,,,,,,,,
1130,asx_turn_left_handed_type_two,Class,asx_turn_left_handed_type_two,BS:00204,,asx_turn,,,,,,,,,,,,,,,,
1131,asx_turn_right_handed_type_two,Class,asx_turn_right_handed_type_two,BS:00205,,asx_turn,,,,,,,,,,,,,,,,
1132,asx_turn_right_handed_type_one,Class,asx_turn_right_handed_type_one,BS:00207,,asx_turn,,,,,,,,,,,,,,,,
1133,beta_turn,Class,beta_turn,BS:00212,,polypeptide_turn_motif,,,,,,,,,,,,,,,,
1134,beta_turn_left_handed_type_one,Class,beta_turn_left_handed_type_one,BS:00215,,beta_turn,,,,,,,,,,,,,,,,
1135,beta_turn_left_handed_type_two,Class,beta_turn_left_handed_type_two,BS:00213,,beta_turn,,,,,,,,,,,,,,,,
1136,beta_turn_right_handed_type_one,Class,beta_turn_right_handed_type_one,BS:00216,,beta_turn,,,,,,,,,,,,,,,,
1137,beta_turn_right_handed_type_two,Class,beta_turn_right_handed_type_two,BS:00214,,beta_turn,,,,,,,,,,,,,,,,
1138,gamma_turn,Class,gamma_turn,BS:00219,,polypeptide_turn_motif,,,,,,,,,,,,,,,,
1139,gamma_turn_classic,Class,gamma_turn_classic,BS:00220,,gamma_turn,,,,,,,,,,,,,,,,
1140,gamma_turn_inverse,Class,gamma_turn_inverse,BS:00221,,gamma_turn,,,,,,,,,,,,,,,,
1141,serine_threonine_turn,Class,serine_threonine_turn,BS:00231,,polypeptide_turn_motif,,,,,,,,,,,,,,,,
1142,st_turn_left_handed_type_one,Class,st_turn_left_handed_type_one,BS:00234,,serine_threonine_turn,,,,,,,,,,,,,,,,
1143,st_turn_left_handed_type_two,Class,st_turn_left_handed_type_two,BS:00232,,serine_threonine_turn,,,,,,,,,,,,,,,,
1144,st_turn_right_handed_type_one,Class,st_turn_right_handed_type_one,BS:00235,,serine_threonine_turn,,,,,,,,,,,,,,,,
1145,st_turn_right_handed_type_two,Class,st_turn_right_handed_type_two,BS:00233,,serine_threonine_turn,,,,,,,,,,,,,,,,
1146,polypeptide_variation_site,Class,polypeptide_variation_site,BS:00336,,polypeptide_region,,,,,,,,,,,,,,,,
1147,natural_variant_site,Class,natural_variant_site,BS:00071,variant,polypeptide_variation_site,,,,,,,,,,,,,,,,
1148,mutated_variant_site,Class,mutated_variant_site,BS:00036,,polypeptide_variation_site,,,,,,,,,,,,,,,,
1149,alternate_sequence_site,Class,alternate_sequence_site,SO:0001065,,polypeptide_variation_site,,,,,,,,,,,,,,,,
1150,beta_turn_type_six,Class,beta_turn_type_six,,,beta_turn,,,,,,,,,,,,,,,,
1151,beta_turn_type_six_a,Class,beta_turn_type_six_a,,,beta_turn_type_six,,,,,,,,,,,,,,,,
1152,beta_turn_type_six_a_one,Class,beta_turn_type_six_a_one,,,beta_turn_type_six_a,,,,,,,,,,,,,,,,
1153,beta_turn_type_six_a_two,Class,beta_turn_type_six_a_two,,,beta_turn_type_six_a,,,,,,,,,,,,,,,,
1154,beta_turn_type_six_b,Class,beta_turn_type_six_b,,,beta_turn_type_six,,,,,,,,,,,,,,,,
1155,beta_turn_type_eight,Class,beta_turn_type_eight,,,beta_turn,,,,,,,,,,,,,,,,
1156,DRE_motif,Class,DRE_motif,,,TF_binding_site,,,,,,,,,,,,,,RNApol_II_promoter,,
1157,DMv4_motif,Class,DMv4_motif,,,DNA_motif,,,,,,,,,,,,,,,,
1158,E_box_motif,Class,E_box_motif,,,TF_binding_site,,,,,,,,,,,,,,RNApol_II_promoter,,
1159,DMv5_motif,Class,DMv5_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1160,DMv3_motif,Class,DMv3_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1161,DMv2_motif,Class,DMv2_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1162,MTE,Class,MTE,,,TF_binding_site,,,,,,,,,,,,,,RNApol_II_promoter,,
1163,INR1_motif,Class,INR1_motif,,,TF_binding_site,,,,,,,,,,,,,,RNApol_II_promoter,,
1164,DPE1_motif,Class,DPE1_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1165,DMv1_motif,Class,DMv1_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1166,GAGA_motif,Class,GAGA_motif,,,TF_binding_site,,,,,,,,,,,,,,RNApol_II_promoter,,
1167,NDM2_motif,Class,NDM2_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1168,NDM3_motif,Class,NDM3_motif,,,DNA_motif,,,,,,,,,,,,,,RNApol_II_promoter,,
1169,ds_RNA_viral_sequence,Class,ds_RNA_viral_sequence,,,viral_sequence,,,,,,,,,,,,,,,,
1170,polinton,Class,polinton,,,terminal_inverted_repeat_element,,,,,,,,,,,,,,,,
1171,rRNA_21S,Class,rRNA_21S,,,large_subunit_rRNA,,,,,,,,,,,,,,,,
1172,tRNA_region,Class,tRNA_region,,,mature_transcript_region,,,,,,,,,,,,,,tRNA,,
1173,anticodon_loop,Class,anticodon_loop,,,tRNA_region,,,,,,,,,,,,,,,,
1174,anticodon,Class,anticodon,,,tRNA_region,,,,,,,,,,,,,,anticodon_loop,,
1175,CCA_tail,Class,CCA_tail,,,tRNA_region,,,,,,,,,,,,,,,,
1176,DHU_loop,Class,DHU_loop,,,tRNA_region,,,,,,,,,,,,,,,,
1177,T_loop,Class,T_loop,,,tRNA_region,,,,,,,,,,,,,,,,
1178,pyrrolysine_tRNA_primary_transcript,Class,pyrrolysine_tRNA_primary_transcript,,,tRNA_primary_transcript,,,,,,,,,,,,,,,,
1179,U3_snoRNA,Class,U3_snoRNA,,,C_D_box_snoRNA,,,,,,,,,,,,,,,,
1180,AU_rich_element,Class,AU_rich_element,,,UTR_region,,,,,,,,,,,,,,three_prime_UTR,,
1181,Bruno_response_element,Class,Bruno_response_element,,,UTR_region,,,,,,,,,,,,,,three_prime_UTR,,
1182,iron_responsive_element,Class,iron_responsive_element,,,UTR_region,,,,,,,,,,,,,,UTR,,
1183,morpholino,Class,morpholino,,,nucleic_acid,,,,,,,,,,,,,,,,
1184,PNA,Class,PNA,,,nucleic_acid,,,,,,,,,,,,,,,,
1185,enzymatic,Class,enzymatic,,,feature_attribute,,,,,,,,,,,,,,,,
1186,ribozymic,Class,ribozymic,,,enzymatic,,,,,,,,,,,,,,,,
1187,pseudouridylation_guide_snoRNA,Class,pseudouridylation_guide_snoRNA,,,H_ACA_box_snoRNA,,,,,,,,,,,,,,,,
1188,LNA,Class,LNA,,,nucleic_acid,,,,,,,,,,,,,,,,
1189,LNA_oligo,Class,LNA_oligo,,,synthetic_oligo,,,,,,,,,,,,,,,,
1190,TNA,Class,TNA,,,nucleic_acid,,,,,,,,,,,,,,,,
1191,TNA_oligo,Class,TNA_oligo,,,synthetic_oligo,,,,,,,,,,,,,,,,
1192,GNA,Class,GNA,,,nucleic_acid,,,,,,,,,,,,,,,,
1193,GNA_oligo,Class,GNA_oligo,,,synthetic_oligo,,,,,,,,,,,,,,,,
1194,R_GNA,Class,R_GNA,,,GNA,,,,,,,,,,,,,,,,
1195,R_GNA_oligo,Class,R_GNA_oligo,,,GNA_oligo,,,,,,,,,,,,,,,,
1196,S_GNA,Class,S_GNA,,,GNA,,,,,,,,,,,,,,,,
1197,S_GNA_oligo,Class,S_GNA_oligo,,,GNA_oligo,,,,,,,,,,,,,,,,
1198,ds_DNA_viral_sequence,Class,ds_DNA_viral_sequence,,,viral_sequence,,,,,,,,,,,,,,,,
1199,ss_RNA_viral_sequence,Class,ss_RNA_viral_sequence,,,viral_sequence,,,,,,,,,,,,,,,,
1200,negative_sense_ssRNA_viral_sequence,Class,negative_sense_ssRNA_viral_sequence,,,ss_RNA_viral_sequence,,,,,,,,,,,,,,,,
1201,positive_sense_ssRNA_viral_sequence,Class,positive_sense_ssRNA_viral_sequence,,,ss_RNA_viral_sequence,,,,,,,,,,,,,,,,
1202,ambisense_ssRNA_viral_sequence,Class,ambisense_ssRNA_viral_sequence,,,ss_RNA_viral_sequence,,,,,,,,,,,,,,,,
1203,RNA_polymerase_promoter,Class,RNA_polymerase_promoter,,,promoter,,,,,,,,,,,,,,,,
1204,Phage_RNA_Polymerase_Promoter,Class,Phage_RNA_Polymerase_Promoter,,,RNA_polymerase_promoter,,,,,,,,,,,,,,,,
1205,SP6_RNA_Polymerase_Promoter,Class,SP6_RNA_Polymerase_Promoter,,,Phage_RNA_Polymerase_Promoter,,,,,,,,,,,,,,,,
1206,T3_RNA_Polymerase_Promoter,Class,T3_RNA_Polymerase_Promoter,,,Phage_RNA_Polymerase_Promoter,,,,,,,,,,,,,,,,
1207,T7_RNA_Polymerase_Promoter,Class,T7_RNA_Polymerase_Promoter,,,Phage_RNA_Polymerase_Promoter,,,,,,,,,,,,,,,,
1208,five_prime_EST,Class,five_prime_EST,,,EST,,,,,,,,,,,,,,,,
1209,three_prime_EST,Class,three_prime_EST,,,EST,,,,,,,,,,,,,,,,
1210,translational_frameshift,Class,translational_frameshift,,,mRNA_region,,,,,,,,,,,,,,,,
1211,plus_1_translational_frameshift,Class,plus_1_translational_frameshift,,,translational_frameshift,,,,,,,,,,,,,,,,
1212,plus_2_translational_frameshift,Class,plus_2_translational_frameshift,,,translational_frameshift,,,,,,,,,,,,,,,,
1213,group_III_intron,Class,group_III_intron,,,autocatalytically_spliced_intron,,,,,,,,,,,,,,,,
1214,noncoding_region_of_exon,Class,noncoding_region_of_exon,,,exon_region,,,,,,,,,,,,,,,,
1215,coding_region_of_exon,Class,coding_region_of_exon,,,exon_region,,,,,,,,,,,,,,,,
1216,endonuclease_spliced_intron,Class,endonuclease_spliced_intron,,,intron,,,,,,,,,,,,,,,,
1217,protein_coding_gene,Class,protein_coding_gene,,,gene,,,,,,,,,,,,,,,,
1218,transgenic_insertion,Class,transgenic_insertion,,,insertion,,,,,,,,,,,,,,,,
1219,retrogene,Class,retrogene,,,gene,,,,,,,,,,,,,,,,
1220,silenced_by_RNA_interference,Class,silenced_by_RNA_interference,,,silenced,,,,,,,,,,,,,,,,
1221,silenced_by_histone_modification,Class,silenced_by_histone_modification,,,silenced,,,,,,,,,,,,,,,,
1222,silenced_by_histone_methylation,Class,silenced_by_histone_methylation,,,silenced_by_histone_modification,,,,,,,,,,,,,,,,
1223,silenced_by_histone_deacetylation,Class,silenced_by_histone_deacetylation,,,silenced_by_histone_modification,,,,,,,,,,,,,,,,
1224,gene_silenced_by_RNA_interference,Class,gene_silenced_by_RNA_interference,,,silenced_gene,,,,,,,,,,,,,,,,
1225,gene_silenced_by_histone_modification,Class,gene_silenced_by_histone_modification,,,silenced_gene,,,,,,,,,,,,,,,,
1226,gene_silenced_by_histone_methylation,Class,gene_silenced_by_histone_methylation,,,gene_silenced_by_histone_modification,,,,,,,,,,,,,,,,
1227,gene_silenced_by_histone_deacetylation,Class,gene_silenced_by_histone_deacetylation,,,gene_silenced_by_histone_modification,,,,,,,,,,,,,,,,
1228,dihydrouridine,Class,dihydrouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1229,pseudouridine,Class,pseudouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1230,inosine,Class,inosine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1231,seven_methylguanine,Class,seven_methylguanine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1232,ribothymidine,Class,ribothymidine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1233,methylinosine,Class,methylinosine,,,modified_inosine,,,,,,,,,,,,,,,,
1234,mobile,Class,mobile,,,feature_attribute,,,,,,,,,,,,,,,,
1235,replicon,Class,replicon,,,SO_0001411,,,,,,,,,,,,,,,,
1236,base,Class,base,,,SO_0001411,,,,,,,,,,,,,,region,,
1237,amino_acid,Class,amino_acid,,,SO_0001411,,,,,,,,,,,,,,polypeptide,,
1238,major_TSS,Class,major_TSS,,,TSS,,,,,,,,,,,,,,,,
1239,minor_TSS,Class,minor_TSS,,,TSS,,,,,,,,,,,,,,,,
1240,TSS_region,Class,TSS_region,,,gene_component_region,,,,,,,TSS,,,,,,,,,
1241,encodes_alternate_transcription_start_sites,Class,encodes_alternate_transcription_start_sites,,,gene_attribute,,,,,,,,,,,,,,,,
1243,miRNA_primary_transcript_region,Class,miRNA_primary_transcript_region,,,primary_transcript_region,,,,,,,,,,,,,,,,
1244,pre_miRNA,Class,pre_miRNA,,,miRNA_primary_transcript_region,,,,,,,,,,,,,,miRNA_primary_transcript,,
1245,miRNA_stem,Class,miRNA_stem,,,miRNA_primary_transcript_region,,,,,,,,,,,,,,pre_miRNA,,
1246,miRNA_loop,Class,miRNA_loop,,,miRNA_primary_transcript_region,,,,,,,,,,,,,,pre_miRNA,,
1247,synthetic_oligo,Class,synthetic_oligo,,,oligo,,,,,,,,,,,,,,,,
1248,assembly,Class,assembly,,,SO_0001410,,,,,,,,,,,,,,,,
1249,fragment_assembly,Class,fragment_assembly,,,assembly,,,,,,,,,,,,,,,,
1250,fingerprint_map,Class,fingerprint_map,,,fragment_assembly,,,,,,,restriction_fragment,,,,,,,,,
1251,STS_map,Class,STS_map,,,fragment_assembly,,,,,,,STS,,,,,,,,,
1252,RH_map,Class,RH_map,,,fragment_assembly,,,,,,,STS,,,,,,,,,
1253,sonicate_fragment,Class,sonicate_fragment,,,assembly_component,,,,,,,,,,,,,,,,
1254,polyploid,Class,polyploid,,,SO_1000182,,,,,,,,,,,,,,,,
1255,autopolyploid,Class,autopolyploid,,,polyploid,,,,,,,,,,,,,,,,
1256,allopolyploid,Class,allopolyploid,,,polyploid,,,,,,,,,,,,,,,,
1257,homing_endonuclease_binding_site,Class,homing_endonuclease_binding_site,,,nuclease_binding_site,,,,,,,,,,,,,,,,
1258,octamer_motif,Class,octamer_motif,,,TF_binding_site,,,,,,,,,,,,,,RNApol_II_promoter,,
1259,apicoplast_chromosome,Class,apicoplast_chromosome,,,chromosome,,,,,,,,,,,,,,,,
1260,sequence_collection,Class,sequence_collection,,,,,,,,,,,,,,,,,,,
1261,overlapping_feature_set,Class,overlapping_feature_set,,,experimental_result_region,,,,,,,,,,,,,,,,
1262,overlapping_EST_set,Class,overlapping_EST_set,,,overlapping_feature_set,,,,,,,EST,,,,,,,,,
1263,ncRNA_gene,Class,ncRNA_gene,,,gene,,,,,,,,,,,,,,,,
1264,gRNA_gene,Class,gRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1265,miRNA_gene,Class,miRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1266,scRNA_gene,Class,scRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1267,snoRNA_gene,Class,snoRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1268,snRNA_gene,Class,snRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1269,SRP_RNA_gene,Class,SRP_RNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1270,stRNA_gene,Class,stRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1271,tmRNA_gene,Class,tmRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1272,tRNA_gene,Class,tRNA_gene,,,ncRNA_gene,,,,,,,,,,,,,,,,
1273,modified_adenosine,Class,modified_adenosine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1274,modified_inosine,Class,modified_inosine,,,inosine,,,,,,,,,,,,,,,,
1275,modified_cytidine,Class,modified_cytidine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1276,modified_guanosine,Class,modified_guanosine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1277,modified_uridine,Class,modified_uridine,,,modified_RNA_base_feature,,,,,,,,,,,,,,,,
1278,one_methylinosine,Class,one_methylinosine,,,modified_inosine,,,,,,,,,,,,,,,,
1279,one_two_prime_O_dimethylinosine,Class,one_two_prime_O_dimethylinosine,,,modified_inosine,,,,,,,,,,,,,,,,
1280,two_prime_O_methylinosine,Class,two_prime_O_methylinosine,,,modified_inosine,,,,,,,,,,,,,,,,
1281,three_methylcytidine,Class,three_methylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1282,five_methylcytidine,Class,five_methylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1283,two_prime_O_methylcytidine,Class,two_prime_O_methylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1284,two_thiocytidine,Class,two_thiocytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1285,N4_acetylcytidine,Class,N4_acetylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1286,five_formylcytidine,Class,five_formylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1287,five_two_prime_O_dimethylcytidine,Class,five_two_prime_O_dimethylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1288,N4_acetyl_2_prime_O_methylcytidine,Class,N4_acetyl_2_prime_O_methylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1289,lysidine,Class,lysidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1290,N4_methylcytidine,Class,N4_methylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1291,N4_2_prime_O_dimethylcytidine,Class,N4_2_prime_O_dimethylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1292,five_hydroxymethylcytidine,Class,five_hydroxymethylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1293,five_formyl_two_prime_O_methylcytidine,Class,five_formyl_two_prime_O_methylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1294,N4_N4_2_prime_O_trimethylcytidine,Class,N4_N4_2_prime_O_trimethylcytidine,,,modified_cytidine,,,,,,,,,,,,,,,,
1295,one_methyladenosine,Class,one_methyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1296,two_methyladenosine,Class,two_methyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1297,N6_methyladenosine,Class,N6_methyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1298,two_prime_O_methyladenosine,Class,two_prime_O_methyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1299,two_methylthio_N6_methyladenosine,Class,two_methylthio_N6_methyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1300,N6_isopentenyladenosine,Class,N6_isopentenyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1301,two_methylthio_N6_isopentenyladenosine,Class,two_methylthio_N6_isopentenyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1302,N6_cis_hydroxyisopentenyl_adenosine,Class,N6_cis_hydroxyisopentenyl_adenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1303,two_methylthio_N6_cis_hydroxyisopentenyl_adenosine,Class,two_methylthio_N6_cis_hydroxyisopentenyl_adenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1304,N6_glycinylcarbamoyladenosine,Class,N6_glycinylcarbamoyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1305,N6_threonylcarbamoyladenosine,Class,N6_threonylcarbamoyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1306,two_methylthio_N6_threonyl_carbamoyladenosine,Class,two_methylthio_N6_threonyl_carbamoyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1307,N6_methyl_N6_threonylcarbamoyladenosine,Class,N6_methyl_N6_threonylcarbamoyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1308,N6_hydroxynorvalylcarbamoyladenosine,Class,N6_hydroxynorvalylcarbamoyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1309,two_methylthio_N6_hydroxynorvalyl_carbamoyladenosine,Class,two_methylthio_N6_hydroxynorvalyl_carbamoyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1310,two_prime_O_ribosyladenosine_phosphate,Class,two_prime_O_ribosyladenosine_phosphate,,,modified_adenosine,,,,,,,,,,,,,,,,
1311,N6_N6_dimethyladenosine,Class,N6_N6_dimethyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1312,N6_2_prime_O_dimethyladenosine,Class,N6_2_prime_O_dimethyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1313,N6_N6_2_prime_O_trimethyladenosine,Class,N6_N6_2_prime_O_trimethyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1314,one_two_prime_O_dimethyladenosine,Class,one_two_prime_O_dimethyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1315,N6_acetyladenosine,Class,N6_acetyladenosine,,,modified_adenosine,,,,,,,,,,,,,,,,
1316,seven_deazaguanosine,Class,seven_deazaguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1317,queuosine,Class,queuosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1318,epoxyqueuosine,Class,epoxyqueuosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1319,galactosyl_queuosine,Class,galactosyl_queuosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1320,mannosyl_queuosine,Class,mannosyl_queuosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1321,seven_cyano_seven_deazaguanosine,Class,seven_cyano_seven_deazaguanosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1322,seven_aminomethyl_seven_deazaguanosine,Class,seven_aminomethyl_seven_deazaguanosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1323,archaeosine,Class,archaeosine,,,seven_deazaguanosine,,,,,,,,,,,,,,,,
1324,one_methylguanosine,Class,one_methylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1325,N2_methylguanosine,Class,N2_methylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1326,seven_methylguanosine,Class,seven_methylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1327,two_prime_O_methylguanosine,Class,two_prime_O_methylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1328,N2_N2_dimethylguanosine,Class,N2_N2_dimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1329,N2_2_prime_O_dimethylguanosine,Class,N2_2_prime_O_dimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1330,N2_N2_2_prime_O_trimethylguanosine,Class,N2_N2_2_prime_O_trimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1331,two_prime_O_ribosylguanosine_phosphate,Class,two_prime_O_ribosylguanosine_phosphate,,,modified_guanosine,,,,,,,,,,,,,,,,
1332,wybutosine,Class,wybutosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1333,peroxywybutosine,Class,peroxywybutosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1334,hydroxywybutosine,Class,hydroxywybutosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1335,undermodified_hydroxywybutosine,Class,undermodified_hydroxywybutosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1336,wyosine,Class,wyosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1337,methylwyosine,Class,methylwyosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1338,N2_7_dimethylguanosine,Class,N2_7_dimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1339,N2_N2_7_trimethylguanosine,Class,N2_N2_7_trimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1340,one_two_prime_O_dimethylguanosine,Class,one_two_prime_O_dimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1341,four_demethylwyosine,Class,four_demethylwyosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1342,isowyosine,Class,isowyosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1343,N2_7_2prirme_O_trimethylguanosine,Class,N2_7_2prirme_O_trimethylguanosine,,,modified_guanosine,,,,,,,,,,,,,,,,
1344,five_methyluridine,Class,five_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1345,two_prime_O_methyluridine,Class,two_prime_O_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1346,five_two_prime_O_dimethyluridine,Class,five_two_prime_O_dimethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1347,one_methylpseudouridine,Class,one_methylpseudouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1348,two_prime_O_methylpseudouridine,Class,two_prime_O_methylpseudouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1349,two_thiouridine,Class,two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1350,four_thiouridine,Class,four_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1351,five_methyl_2_thiouridine,Class,five_methyl_2_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1352,two_thio_two_prime_O_methyluridine,Class,two_thio_two_prime_O_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1353,three_three_amino_three_carboxypropyl_uridine,Class,three_three_amino_three_carboxypropyl_uridine,,,modified_uridine,,,,,,,,,,,,,,,,
1354,five_hydroxyuridine,Class,five_hydroxyuridine,,,modified_uridine,,,,,,,,,,,,,,,,
1355,five_methoxyuridine,Class,five_methoxyuridine,,,modified_uridine,,,,,,,,,,,,,,,,
1356,uridine_five_oxyacetic_acid,Class,uridine_five_oxyacetic_acid,,,modified_uridine,,,,,,,,,,,,,,,,
1357,uridine_five_oxyacetic_acid_methyl_ester,Class,uridine_five_oxyacetic_acid_methyl_ester,,,modified_uridine,,,,,,,,,,,,,,,,
1358,five_carboxyhydroxymethyl_uridine,Class,five_carboxyhydroxymethyl_uridine,,,modified_uridine,,,,,,,,,,,,,,,,
1359,five_carboxyhydroxymethyl_uridine_methyl_ester,Class,five_carboxyhydroxymethyl_uridine_methyl_ester,,,modified_uridine,,,,,,,,,,,,,,,,
1360,five_methoxycarbonylmethyluridine,Class,five_methoxycarbonylmethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1361,five_methoxycarbonylmethyl_two_prime_O_methyluridine,Class,five_methoxycarbonylmethyl_two_prime_O_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1362,five_methoxycarbonylmethyl_two_thiouridine,Class,five_methoxycarbonylmethyl_two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1363,five_aminomethyl_two_thiouridine,Class,five_aminomethyl_two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1364,five_methylaminomethyluridine,Class,five_methylaminomethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1365,five_methylaminomethyl_two_thiouridine,Class,five_methylaminomethyl_two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1366,five_methylaminomethyl_two_selenouridine,Class,five_methylaminomethyl_two_selenouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1367,five_carbamoylmethyluridine,Class,five_carbamoylmethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1368,five_carbamoylmethyl_two_prime_O_methyluridine,Class,five_carbamoylmethyl_two_prime_O_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1369,five_carboxymethylaminomethyluridine,Class,five_carboxymethylaminomethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1370,five_carboxymethylaminomethyl_two_prime_O_methyluridine,Class,five_carboxymethylaminomethyl_two_prime_O_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1371,five_carboxymethylaminomethyl_two_thiouridine,Class,five_carboxymethylaminomethyl_two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
